,id,identifier,formula,temperature,energy,volume,⟨S²σ⟩p,⟨S²σ⟩n,κₑᵉ
243,5e5dbf185a4b4bd4eb1ed6f2,mp-6426,Na2MgSiO4,300,-196.61034597,421.40743431338313,286.639,9.35112,1317.29
244,5e5dbf185a4b4bd4eb1ed6f3,mp-19950,Dy2Ti3Si4,300,-247.5259556,645.3364299149512,18323.3,18.3261,76729900.0
245,5e5dbf185a4b4bd4eb1ed6f4,mp-558238,KEr2F7,300,-501.4416863,1236.335651430156,262.956,8.59691,1016.77
247,5e5dbf185a4b4bd4eb1ed6f6,mp-755323,DyClO,300,-41.29231823,102.80167948793441,3694.04,9.5898,1086.43
248,5e5dbf185a4b4bd4eb1ed6f7,mp-17562,Sr3Sc(BO3)3,300,-246.10259642,404.40204037713397,2063.09,1.15934,22.0225
250,5e5dbf195a4b4bd4eb1ed6f9,mp-24171,SrPH3O4,300,-215.7057779,430.1191122147699,934.004,6.16352,371.421
251,5e5dbf3f0b70d151110d67bb,mp-571342,TiGa2,300,-61.10633787,189.22359605038835,9608.13,9.60723,509784000.0
254,5e5dbf3f0b70d151110d67be,mp-9488,SmOF,300,-46.06540925,87.34424478635896,4564.67,9.53488,342.882
255,5e5dbf3f0b70d151110d67bf,mp-757793,Li2Nb(PO4)2,300,-188.16168653,304.4791513062755,1171.07,3.04843,188.453
257,5e5dbf3f0b70d151110d67c1,mp-30392,Li2InAu,300,-11.73457434,70.26868539959413,2791.5,2.79161,2623510000.0
259,5e5dbf400b70d151110d67c3,mp-553926,NaLiB4O7,300,-383.66185883,501.7272057486454,656.925,8.24133,851.077
260,5e5dbf400b70d151110d67c4,mp-31817,Li2Fe(PO3)4,300,-262.95152374,489.7551864217994,51.6309,7.09817,883.812
263,5e5dbf400b70d151110d67c7,mp-574283,GdTe,300,-20.03985461,61.343224824313076,51742.3,51.7389,803596000.0
264,5e5dbf400b70d151110d67c8,mp-19365,Ba3V2O8,300,-93.84549861,216.99782004669945,4003.69,5.06423,218.683
265,5e5dbf410b70d151110d67c9,mp-28400,P3Ru,300,-110.40814344,247.72338350946745,4941.73,10.8236,822.786
266,5e5dbf410b70d151110d67ca,mp-758806,B5PH4Cl,300,-909.41062188,2406.3361108390786,3995.88,0.481318,10.992
268,5e5dbf410b70d151110d67cc,mp-777804,LiFeF4,300,-243.1138017,659.0837340089756,2905.35,0.192178,6.71187
269,5e5dbf410b70d151110d67cd,mp-776727,Li2Fe3F8,300,-275.96442217,721.2266558008506,10.3849,6.3145,890.494
271,5e5dbf410b70d151110d67cf,mp-8355,KAlSiO4,300,-99.26051644,209.79456768425783,1717.1,9.58349,1047.75
272,5e5dbf420b70d151110d67d0,mp-23496,CsAg2I3,300,-61.5339861,1036.2275822143454,1111.4,10.9866,1348.38
273,5e5dbf420b70d151110d67d1,mp-765744,Mn4O7F,300,-167.40430636,243.29511353731905,18544.7,18.5575,25805600.0
274,5e5dbf420b70d151110d67d2,mp-28857,Pb(IO3)2,300,-166.96571651,594.0981932628566,2104.13,9.14528,747.691
275,5e5dbf420b70d151110d67d3,mp-561018,Na3Sc2(BO3)3,300,-252.67107357,438.49453648190087,2208.69,8.08668,1009.62
276,5e5dbf420b70d151110d67d4,mp-6486,SrBPO5,300,-180.15065301,287.8235288815931,2667.9,9.00995,1065.34
278,5e5dbf420b70d151110d67d6,mp-646426,U2InPd2,300,-73.23559664,222.64433285282,45000.3,44.9971,173498000.0
281,5e5dbf430b70d151110d67d9,mp-604594,Ce2In5Pd4,300,-105.62006903,471.06217536456325,66683.3,66.6685,36573200.0
282,5e5dbf430b70d151110d67da,mp-2284,AgF2,300,-40.04980938,182.2812148706989,224141.0,224.18,125079000.0
284,5e5dbf430b70d151110d67dc,mp-689973,Li2Fe(PO4)2,300,-171.71559375,290.0365885485185,4933.37,1.72854,144.706
287,5e5dbf440b70d151110d67df,mp-644203,CsCaH3,300,-14.9611432,99.3835390741052,5605.98,13.9379,1139.72
288,5e5dbf440b70d151110d67e0,mp-971768,Ti3Br,300,-48.23995449,137.64702798048174,80913.9,80.9058,582044000.0
289,5e5dbf440b70d151110d67e1,mp-10133,Sc3BPb,300,-31.98101548,103.0984213497753,25097.3,25.0827,72896800.0
292,5e5dbf440b70d151110d67e4,mp-2352,Na2O,300,-11.2216075,43.78856121808384,530.879,10.3275,1650.68
293,5e5dbf440b70d151110d67e5,mp-556075,SrDy2O4,300,-216.46485601,418.84024779229844,2177.66,7.90962,753.985
294,5e5dbf450b70d151110d67e6,mp-674421,Tl8Cu4F11,300,-173.78254003,950.8248376529477,311.434,3.98195,269.316
295,5e5dbf450b70d151110d67e7,mp-7379,TlCdSb,300,-30.58927398,362.69915589388495,6999.01,7.03262,40018900.0
296,5e5dbf450b70d151110d67e8,mp-614981,Ba2Nd(CuO2)3,300,-72.98625919,187.07593248375593,2590.87,2.59014,369120000.0
297,5e5dbf450b70d151110d67e9,mp-27362,Nb(SCl)2,300,-54.21184206,248.9815047114844,2066.9,5.0428,291.626
298,5e5dbf450b70d151110d67ea,mp-769222,Dy2Pb2O7,300,-149.0374445,312.89371479945214,1366.85,10.3677,1954.24
302,5e5dbf460b70d151110d67ee,mp-3182,Th3B2C3,300,-66.61483194,128.73411289489314,39939.3,39.9484,603518000.0
303,5e5dbf460b70d151110d67ef,mp-13449,YbGa2,300,-9.24220706,63.5775033105257,28063.5,28.0668,1916550000.0
304,5e5dbf460b70d151110d67f0,mp-759866,TeH3CCl3,300,-124.52283915,671.403432336522,1902.05,6.58722,529.57
305,5e5dbf460b70d151110d67f1,mp-30453,DyBiPt,300,-17.66858824,76.69832961713438,2548.5,2.56145,9137310.0
306,5e5dbf460b70d151110d67f2,mp-458,Ti2O3,300,-90.17641346,105.78141088490084,41611.4,41.6204,131155000.0
307,5e5dbf460b70d151110d67f3,mp-11520,YNiSb,300,-19.07418115,64.42246466223851,24043.4,12.9122,674.714
308,5e5dbf460b70d151110d67f4,mp-972529,SmP3,300,-22.18501604,75.05592342211979,4997.73,4.99751,3124570000.0
309,5e5dbf470b70d151110d67f5,mp-571061,Nb3Se10Cl3,300,-328.89318935,1869.6780863388692,2365.44,2.06949,166.682
310,5e5dbf470b70d151110d67f6,mp-756769,Na2TlPCO7,300,-149.63902882,336.68983224866463,409.45,7.74541,705.488
311,5e5dbf470b70d151110d67f7,mp-674984,CuSi2P3,300,-63.37146525,264.75060415069606,4181.42,4.17985,105600000.0
312,5e5dbf470b70d151110d67f8,mp-15408,KGaF4,300,-225.94591811,738.0147045660054,617.62,8.83472,747.15
313,5e5dbf470b70d151110d67f9,mp-696673,Cr7Se8,300,-101.47968286,294.59517898879335,9053.42,9.05492,157757000.0
315,5e5dbf470b70d151110d67fb,mp-631376,SrMn2Si,300,-23.39420305,81.01996816038617,18534.2,18.5336,452462000.0
316,5e5dbf470b70d151110d67fc,mp-754175,KGePCO7,300,-149.93332291,333.8612238374743,90.5095,7.18448,600.384
318,5e5dbf480b70d151110d67fe,mp-27303,NaAg3O2,300,-45.22985237,200.8707305208802,5908.28,6.84102,488.444
319,5e5dbf480b70d151110d67ff,mp-781646,Tb2TiO5,300,-276.32133091,427.50779965358856,3145.35,2.95437,107.849
320,5e5dbf480b70d151110d6800,mp-571542,CeAlCo,300,-36.68903267,112.04121957077713,32016.2,32.0122,166693000.0
321,5e5dbf480b70d151110d6801,mp-556303,CuBi2(SeO3)4,300,-205.47549436,619.0678492098938,1840.81,1.34101,49.6914
322,5e5dbf480b70d151110d6802,mp-560051,RbSiBiS4,300,-129.66728509,785.3206959576263,1974.5,8.47712,706.325
323,5e5dbf480b70d151110d6803,mp-38951,Mg(GaO2)2,300,-84.90912401,147.06232012896567,1613.24,10.856,2141.94
324,5e5dbf490b70d151110d6804,mp-27234,Cu(IO3)2,300,-80.09110997,275.6944603371384,2277.37,3.81227,291.79
325,5e5dbf490b70d151110d6805,mp-13840,Ho3ScO6,300,-171.74592776,283.7921579215401,809.149,8.7959,1034.98
326,5e5dbf490b70d151110d6806,mp-677520,KBa6Zn4(GaO3)7,300,-449.42412375,1249.2331139426744,91.4469,9.76132,1638.62
328,5e5dbf490b70d151110d6808,mp-770862,Li2Cr2O7,300,-277.48132293,574.0382527216848,1213.14,1.23159,47.2933
329,5e5dbf490b70d151110d6809,mp-20865,YCuPb,300,-30.98386485,137.53995702109262,15168.4,15.1769,226819000.0
330,5e5dbf4a0b70d151110d680a,mp-625663,ScHO2,300,-120.25674023,163.60282420132256,5533.2,5.78374,241.11
331,5e5dbf4a0b70d151110d680b,mp-504576,OsOF5,300,-146.88947726,453.0158383999836,281.454,0.479852,25.1272
332,5e5dbf4a0b70d151110d680c,mp-974505,ReTeO3,300,-32.90260008,64.2634298841129,130.571,0.13057,1912480000.0
335,5e5dbf4a0b70d151110d680f,mp-504574,Li7IN2,300,-58.45248997,345.8451203491814,267.205,0.267201,98144200.0
336,5e5dbf4a0b70d151110d6810,mp-753640,BiRu2O7,300,-131.50533253,267.3663400010384,5948.53,5.94816,88865700.0
337,5e5dbf4a0b70d151110d6811,mp-850341,Fe4O3F5,300,-141.12169084,284.09742015885615,552.716,1.57431,66.6173
338,5e5dbf4b0b70d151110d6812,mp-20106,Li2NdSb2,300,-40.92306318,235.28849935253422,42705.7,42.7314,601624000.0
339,5e5dbf4b0b70d151110d6813,mp-974758,Rb3Tl,300,-5.04196931,243.26863392170705,8888.52,8.88546,243749000.0
340,5e5dbf4b0b70d151110d6814,mp-974463,LaAg2Sn,300,-16.27057124,96.03254213240696,1040.12,1.0401,1164420000.0
342,5e5dbf4b0b70d151110d6816,mp-752537,Sr2HfO4,300,-110.54690472,211.84987033848105,1911.96,8.8398,1044.05
344,5e5dbf4b0b70d151110d6818,mp-722729,Yb6Cl13,300,-153.60391133,928.5435713011724,16445.1,16.4324,23064100.0
345,5e5dbf4c0b70d151110d6819,mp-37386,La2SmS4,300,-91.80292306,325.0537010956879,59718.0,59.7294,234150000.0
346,5e5dbf4c0b70d151110d681a,mp-757826,CsCa(NO2)3,300,-68.96527109,176.24092926761224,1984.43,2.36798,42.123
347,5e5dbf4c0b70d151110d681b,mp-8759,Cs2ZrO3,300,-79.04313728,271.11051419418357,1856.39,10.167,700.427
349,5e5dbf4c0b70d151110d681d,mp-38035,SrCO3,300,-74.13670656,148.77507422429576,1849.68,8.04832,768.523
351,5e5dbf4c0b70d151110d681f,mp-504613,Ce3(Si4Ni)2,300,-80.76709355,223.29770405605973,46038.5,46.033,148462000.0
352,5e5dbf4d0b70d151110d6820,mp-675042,Mg2TiO,300,-150.88235011,664.780100819783,8502.61,8.50494,79832300.0
353,5e5dbf4d0b70d151110d6821,mp-976229,KAgO3,300,-19.19594905,73.69870841690661,3624.61,3.62455,644959000.0
354,5e5dbf4d0b70d151110d6822,mp-30554,PrGaCo2,300,-45.25663633,137.5309462221415,13445.4,13.446,742823000.0
355,5e5dbf4d0b70d151110d6823,mp-975037,Rb3Ba,300,-4.24523718,335.37591148385303,3395.32,3.39508,485946000.0
356,5e5dbf4d0b70d151110d6824,mp-766275,Ca2Bi10O17,300,-167.35594214,530.2977452590752,1152.08,7.19695,243.487
357,5e5dbf4d0b70d151110d6825,mp-605302,DyH6C6Cl3(O3F2)3,300,-727.73726673,1835.2658709652205,29.097,0.303275,1.73984
358,5e5dbf4d0b70d151110d6826,mp-643397,H8Pd(NCl3)2,300,-69.54770292,247.23260903439743,3930.16,10.7475,795.36
359,5e5dbf4e0b70d151110d6827,mp-676023,NaY3F10,300,-185.09743539,347.0621867710479,1102.9,4.6873,268.62
360,5e5dbf4e0b70d151110d6828,mp-626506,NaHO,300,-26.81880109,67.47721459174764,1287.83,9.23419,1126.74
361,5e5dbf4e0b70d151110d6829,mp-626225,Ca(H8O5)2,300,-270.66056462,427.53120661407445,337.156,4.88862,280.002
363,5e5dbf4e0b70d151110d682b,mp-30541,Nb(NiP4)4,300,-252.80019775,624.2884635006379,13822.4,13.8278,94796200.0
364,5e5dbf4e0b70d151110d682c,mp-1828,ThOs2,300,-61.26728996,115.52535052838628,3764.54,3.76469,253783000.0
365,5e5dbf4e0b70d151110d682d,mp-3867,Pr2Co7B3,300,-165.30663287,292.57486316935655,18468.6,18.4697,172026000.0
366,5e5dbf4e0b70d151110d682e,mp-22612,FeCu2SnSe4,300,-36.62602015,188.4526035394187,23435.9,23.4286,121654000.0
368,5e5dbf4f0b70d151110d6830,mp-8697,ScBO3,300,-85.94870924,102.9641981648443,4600.87,6.94477,333.216
369,5e5dbf4f0b70d151110d6831,mp-976590,HoTlRh2,300,-23.90696372,74.89588823653675,393831.0,394.058,489369000.0
370,5e5dbf4f0b70d151110d6832,mp-19034,Mg3V2O8,300,-179.047199,299.754761927748,4398.02,1.88133,71.951
372,5e5dbf4f0b70d151110d6834,mp-616544,RbCr3S5,300,-115.94330653,355.68127953076817,1987.53,4.33438,396.171
373,5e5dbf4f0b70d151110d6835,mp-5639,Mg2SiO4,300,-95.43156032,135.44196730220173,840.724,9.93409,1416.46
374,5e5dbf4f0b70d151110d6836,mp-631374,TiTl2W,300,-22.38883437,78.34568842034136,61868.9,61.8661,1180190000.0
375,5e5dbf500b70d151110d6837,mp-559934,LiZnPO4,300,-173.75798385,347.0514837111688,898.959,8.69394,1026.12
376,5e5dbf500b70d151110d6838,mp-28201,Sr4(PPd)5,300,-146.16281201,579.5902063306561,7374.93,7.3758,274254000.0
377,5e5dbf500b70d151110d6839,mp-531170,Tl4SnSe3,300,-216.17727302,2043.4848836102542,8825.61,11.1575,1194.8
378,5e5dbf500b70d151110d683a,mp-556834,RuCl(OF3)2,300,-87.38993493,319.7016216144179,1184.19,3.1155,111.893
380,5e5dbf500b70d151110d683c,mp-556112,AuCS2Cl3,300,-107.95299461,837.1221507993032,1504.7,1.32397,32.0864
381,5e5dbf510b70d151110d683d,mp-773079,AlZnH16N(OF)6,300,-617.01271346,1080.4917443251848,18.8892,8.61441,1119.13
383,5e5dbf510b70d151110d683f,mp-23062,YCI,300,-39.60071994,154.40303233754798,20522.4,20.517,315118000.0
384,5e5dbf510b70d151110d6840,mp-676377,Ti2CuS4,300,-87.0496657,239.47450588658825,22836.6,22.8392,273302000.0
385,5e5dbf510b70d151110d6841,mp-28439,KSc2F7,300,-64.5132613,145.1806149101903,950.947,4.32797,196.46
388,5e5dbf510b70d151110d6844,mp-9577,Ca3(AlSi)2,300,-27.3702008,171.7949980829562,1052.37,1.05239,329479000.0
390,5e5dbf520b70d151110d6846,mp-541338,AlPO4,300,-538.13458431,1679.2740155102506,61.7762,8.67111,713.765
391,5e5dbf520b70d151110d6847,mp-559575,AsSe(IF2)3,300,-155.99347845,1151.5168333851075,2269.51,3.66847,191.017
392,5e5dbf520b70d151110d6848,mp-23909,H6CN3ClO,300,-267.1276315,491.29651129529725,1070.9,3.85607,199.344
393,5e5dbf520b70d151110d6849,mp-761869,Sr3Li3La5O12,300,-485.71442151,1005.7953034395262,588.006,6.25933,526.016
394,5e5dbf520b70d151110d684a,mp-568627,Rb4TmI6,300,-64.77475212,1059.6327875266963,12070.9,12.0776,25507400.0
396,5e5dbf530b70d151110d684c,mp-5615,CaAgAs,300,-35.58807754,197.20108291278171,609.127,0.494683,12613.5
398,5e5dbf530b70d151110d684e,mp-775820,Ti2N2O,300,-373.21458976,428.2468224988125,5168.59,6.66007,483.424
401,5e5dbf530b70d151110d6851,mp-4930,TiAl2O5,300,-128.44194667,167.290638140801,9384.41,3.84152,200.035
403,5e5dbf540b70d151110d6853,mp-768906,YBrO,300,-43.55003369,131.58543086510895,3415.51,11.6859,1006.09
405,5e5dbf540b70d151110d6855,mp-1310,TbRh2,300,-43.137187,108.62073521147542,42748.9,42.7433,586289000.0
406,5e5dbf540b70d151110d6856,mp-849465,Mn6OF11,300,-116.29737592,241.63314701776235,10541.3,10.4912,253925.0
407,5e5dbf540b70d151110d6857,mp-11444,YGa2Ni,300,-41.85346744,139.69681555025727,1140.42,1.14037,689965000.0
408,5e5dbf540b70d151110d6858,mp-542112,CaZrO3,300,-40.72552969,71.9949743679265,4154.05,14.0274,847.438
409,5e5dbf540b70d151110d6859,mp-554034,KLa2NbO6,300,-161.83451888,322.81891354079056,2644.66,2.16346,86.1565
410,5e5dbf550b70d151110d685a,mp-567550,In3Au7,300,-194.88257786,1186.813593657914,248.306,0.248314,436157000.0
412,5e5dbf550b70d151110d685c,mp-975385,RbBO3,300,-23.42565467,50.39389134995689,5953.74,5.95389,568887000.0
413,5e5dbf550b70d151110d685d,mp-28315,Rb4CdBr6,300,-63.1064242,848.265320036047,431.803,9.11667,1071.6
414,5e5dbf550b70d151110d685e,mp-631410,CdNiP,300,-10.42143277,54.510061568672995,1783.48,1.78349,1311480000.0
415,5e5dbf550b70d151110d685f,mp-774749,RbNa3Li12Ti4O16,300,-222.79629252,427.48850530662827,1104.7,8.02795,784.724
416,5e5dbf550b70d151110d6860,mp-769585,Li4Mn3Co3(TeO8)2,300,-169.5481914,299.4128032510352,4332.56,4.33167,23230900.0
418,5e5dbf560b70d151110d6862,mp-18898,Sr(NiO2)4,300,-64.54409917,169.58578456933347,6855.49,5.64877,309.964
419,5e5dbf560b70d151110d6863,mp-721707,H6C3N4O3,300,-422.434227,579.9322327439717,1346.69,1.54327,22.5233
420,5e5dbf560b70d151110d6864,mp-558226,H2O,300,-177.41877272,268.089558051165,277.793,9.26913,888.08
421,5e5dbf560b70d151110d6865,mp-17953,mp-17953,300,-285.95954041,430.1256504364368,3707.68,3.42563,111.331
422,5e5dbf560b70d151110d6866,mp-759717,Li2Cu3F8,300,-223.84461707,621.0658721210085,20716.3,20.7264,8105760.0
424,5e5dbf570b70d151110d6868,mp-850226,Li8Mn7Fe(BO3)8,300,-348.72169912,512.0704220862921,1061.86,6.68386,1013.24
425,5e5dbf570b70d151110d6869,mp-778819,LiMnF3,300,-57.21727975,127.30859968127406,934.109,6.32891,876.517
427,5e5dbf570b70d151110d686b,mp-754480,GdYO2,300,-83.79529249,149.69400033098395,24109.1,24.1145,200286000.0
428,5e5dbf570b70d151110d686c,mp-570442,Th6Mg23,300,-81.04228424,732.1894484197919,1646.53,1.64662,142461000.0
431,5e5dbf580b70d151110d686f,mp-973335,Hg2H6CN3Cl5,300,-145.40774515,591.254611089696,3426.22,8.89752,717.495
432,5e5dbf580b70d151110d6870,mp-775918,LaTiNO2,300,-178.10875701,250.29586904055014,7671.86,8.93864,460.108
433,5e5dbf580b70d151110d6871,mp-27133,BiPS4,300,-220.64088446,1211.529473496216,1847.03,9.58271,996.26
434,5e5dbf580b70d151110d6872,mp-749,SmN,300,-16.01110194,32.662557617666224,11980.4,12.0911,16130000.0
435,5e5dbf580b70d151110d6873,mp-4405,Rb3AuO,300,-14.55793901,177.26906979986217,8771.1,12.8551,1522.87
437,5e5dbf580b70d151110d6875,mp-3977,CsB3O5,300,-270.10532541,519.4964058280272,401.458,8.50232,1100.98
439,5e5dbf590b70d151110d6877,mp-6610,K3Cu(CN)4,300,-161.04583164,484.4063774005517,190.731,2.19057,113.044
440,5e5dbf590b70d151110d6878,mp-6999,ScPS4,300,-67.69993729,305.7350482853652,3539.49,5.79846,277.318
442,5e5dbf590b70d151110d687a,mp-3109,UGeTe,300,-41.10293351,148.09931020285637,7863.34,7.86376,113992000.0
443,5e5dbf590b70d151110d687b,mp-554657,Na2Tl2B10O17,300,-457.93847475,774.4807700341881,2765.07,3.73821,139.425
444,5e5dbf590b70d151110d687c,mp-752785,Sm4U4O17,300,-228.90955597,319.14907913053463,217.382,0.217371,35719700.0
445,5e5dbf590b70d151110d687d,mp-27308,SbBrF8,300,-152.56607853,689.480881955742,493.249,2.92942,172.872
446,5e5dbf5a0b70d151110d687e,mp-667424,P2Os4C15O13F6,300,-1213.55588029,2718.1724828644387,68.3112,0.192488,1.32775
448,5e5dbf5a0b70d151110d6880,mp-555729,Cu2H10C6S3N4,300,-576.15527376,1257.3688655102753,2656.42,3.92926,376.721
451,5e5dbf5a0b70d151110d6883,mp-976357,Lu3Sn,300,-19.04336222,106.99100150999756,4756.55,4.75677,557452000.0
452,5e5dbf5a0b70d151110d6884,mp-752452,Mg3Te4O11,300,-201.21094929,515.3964778012223,1471.43,8.66537,604.282
453,5e5dbf5b0b70d151110d6885,mp-553939,CaCO3,300,-149.50004242,258.22593181533557,2323.9,5.363,366.592
454,5e5dbf5b0b70d151110d6886,mp-772561,Li2CuSb(PO4)2,300,-176.75814832,335.1046901235082,513.817,5.99173,374.797
455,5e5dbf5b0b70d151110d6887,mp-14769,Ba2Zn3(AsO)2,300,-38.20407861,179.73497608858082,3194.72,8.28572,6170.84
456,5e5dbf5b0b70d151110d6888,mp-29240,LaSi2Ru3,300,-95.14725328,202.64894054901995,154591.0,154.611,860857000.0
457,5e5dbf5b0b70d151110d6889,mp-21181,YbNiB4,300,-145.69720178,225.9196600624986,99774.5,99.8163,279537000.0
459,5e5dbf5b0b70d151110d688b,mp-573810,U2Te5,300,-84.79285999,441.2284243977342,4800.2,4.80018,51689800.0
460,5e5dbf5b0b70d151110d688c,mp-4034,LaTe2Se,300,-39.42848763,251.61856305958173,887.002,0.887025,1884420000.0
462,5e5dbf5c0b70d151110d688e,mp-569813,In5AgTe8,300,-46.01278867,514.1130693487191,1145.36,10.0953,4021.75
464,5e5dbf5c0b70d151110d6890,mp-99,Er,300,-9.13482239,61.80481480093394,1338.42,1.33841,923668000.0
465,5e5dbf5c0b70d151110d6891,mp-763805,Na7(WO3)9,300,-294.90738847,559.3318475805161,4313.68,15.9268,1205.9
466,5e5dbf5c0b70d151110d6892,mp-976047,Li3Hg,300,-7.14146589,71.05087978425718,4202.34,4.2025,2151000000.0
467,5e5dbf5c0b70d151110d6893,mp-557244,SiO2,300,-92.85598635,153.79338108935508,376.832,9.01754,1055.82
468,5e5dbf5d0b70d151110d6894,mp-540861,KNa3Al4(SiO4)4,300,-356.94899232,823.766845909858,1203.96,2.5965,99.4234
469,5e5dbf5d0b70d151110d6895,mp-772739,Fe2CoO6,300,-159.3399438,261.1182877822359,10852.0,10.8512,19313800.0
470,5e5dbf5d0b70d151110d6896,mp-317,SnRh,300,-49.19269933,141.66617935833048,60738.7,60.7009,151549000.0
471,5e5dbf5d0b70d151110d6897,mp-30645,HoGa4Ni,300,-51.29465244,205.76542674720454,38596.4,38.59,872729000.0
472,5e5dbf5d0b70d151110d6898,mp-862615,Er2NiRu,300,-25.98480943,76.05590801190547,35126.1,35.1221,709731000.0
473,5e5dbf5d0b70d151110d6899,mp-41742,CaNdTiMnO6,300,-160.11412382,237.6996273054018,3211.14,5.65799,825.66
474,5e5dbf5d0b70d151110d689a,mp-26224,Li3Cu(PO4)2,300,-349.99502576,675.8600421973155,6817.34,6.81766,9692250.0
476,5e5dbf5e0b70d151110d689c,mp-975129,Rb,300,-1.92834426,180.99039629833123,2458.85,2.45921,664308000.0
479,5e5dbf5e0b70d151110d689f,mp-765781,LiVF5,300,-75.46053286,167.26174697875373,328.952,3.48295,91.7955
480,5e5dbf5e0b70d151110d68a0,mp-13554,SnHgO3,300,-48.72435756,132.32973243345117,3606.27,3.63077,10885400.0
481,5e5dbf5e0b70d151110d68a1,mp-541327,Sr2TbGaCu2O7,300,-162.93439988,347.83026607292055,813.813,0.813402,328483000.0
482,5e5dbf5e0b70d151110d68a2,mp-22827,Er15C19,300,-510.77027585,999.4169463412073,33492.1,33.5168,178845000.0
483,5e5dbf5f0b70d151110d68a3,mp-764510,FeOF,300,-324.62907176,626.5566405922307,5256.13,0.700921,20.8838
484,5e5dbf5f0b70d151110d68a4,mp-780181,Na2Cr4O13,300,-479.82517456,1248.5993259657357,216.081,0.61487,19.4586
485,5e5dbf5f0b70d151110d68a5,mp-558947,SiO2,300,-1138.55552678,2882.117588983264,339.393,9.62046,694.693
486,5e5dbf5f0b70d151110d68a6,mp-4182,CrAgS2,300,-22.6018342,74.19198177101208,3890.39,15.53,1432.46
487,5e5dbf5f0b70d151110d68a7,mp-30499,Th6Cd7,300,-105.29498092,701.8970997865164,4656.26,4.6567,133136000.0
488,5e5dbf5f0b70d151110d68a8,mp-6114,La3Ni2B2N3,300,-75.08381325,141.43010679643044,34860.7,34.8642,836785000.0
489,5e5dbf5f0b70d151110d68a9,mp-18951,LiFePO4,300,-572.74998701,880.9995514117229,80033.2,80.0627,69959700.0
491,5e5dbf600b70d151110d68ab,mp-28589,Rb3Ge2Br7,300,-152.52411239,1794.1359124611386,2274.61,10.7961,618.831
492,5e5dbf600b70d151110d68ac,mp-706271,K2NaMo(OF)3,300,-107.2176397,314.942881455628,46.1489,0.0544092,0.137782
495,5e5dbf600b70d151110d68af,mp-558753,BiB2O4F,300,-170.03875868,260.88686812259374,2401.84,6.93573,312.967
496,5e5dbf600b70d151110d68b0,mp-15363,Li6Yb(BO3)3,300,-488.47527936,781.8540495694641,24702.0,24.7064,30869100.0
497,5e5dbf600b70d151110d68b1,mp-695259,Ba3LiTi5(SbO7)3,300,-494.33919345,862.6470340583293,2647.47,4.35792,281.231
499,5e5dbf610b70d151110d68b3,mp-7087,SiO2,300,-94.84476969,207.626479397702,2403.88,8.51388,867.824
500,5e5dbf610b70d151110d68b4,mp-568293,Ca3N2,300,-105.8884293,354.7427824108201,590.526,10.7026,1913.58
502,5e5dbf85aa1573695a05b9f7,mp-557492,LiLa5Ti8O24,300,-329.58814012,480.4116930852135,3019.29,7.26509,593.159
503,5e5dbf85aa1573695a05b9f8,mp-10781,RbGdSe2,300,-29.01010904,127.78655793255442,38841.2,0.134611,2.44083
504,5e5dbf86aa1573695a05b9f9,mp-1836,TlSe,300,-25.6301239,243.78364853601917,9062.46,19.4267,2383.78
505,5e5dbf86aa1573695a05b9fa,mp-505171,NaTiCuS3,300,-128.08668807,446.03529316279855,6747.24,6.41806,5078.92
508,5e5dbf86aa1573695a05b9fd,mp-13688,Ge2Mo,300,-82.36073188,193.03343312517367,31441.7,31.4086,77808600.0
509,5e5dbf86aa1573695a05b9fe,mp-23679,PuH3,300,-51.60720755,80.26165235195366,28513.9,28.5156,56254000.0
510,5e5dbf86aa1573695a05b9ff,mp-1886,TbTl3,300,-12.6488682,109.60344554633213,150972.0,150.939,1552110000.0
511,5e5dbf87aa1573695a05ba00,mp-696470,Ag7NO6,300,-55.90459379,209.42641081647793,53892.6,53.8827,223291000.0
512,5e5dbf87aa1573695a05ba01,mp-975272,Hg,300,-0.6073809,62.90889120074242,20816.3,25.078,194890.0
513,5e5dbf87aa1573695a05ba02,mp-28021,Sr5(Br4Cl)2,300,-116.81759802,963.4358900485066,283.168,9.93939,1855.27
514,5e5dbf87aa1573695a05ba03,mp-558153,Ba4Nb2(OF4)3,300,-827.16126125,2140.629840949551,32.4745,0.0479902,0.011782
515,5e5dbf87aa1573695a05ba04,mp-699229,HPb3ClO3,300,-161.52825704,647.6635291003005,1973.73,9.37055,872.346
516,5e5dbf87aa1573695a05ba05,mp-10378,Cs3Sb,300,-8.03334578,204.40007260025703,1768.7,11.1002,3079.82
519,5e5dbf88aa1573695a05ba08,mp-14099,ZnAgF3,300,-18.44725331,67.57226478263895,2897.11,9.76769,1275.13
520,5e5dbf88aa1573695a05ba09,mp-569114,BaAg2SnSe4,300,-31.43781935,235.4135639161232,3120.7,3.82429,67700.3
521,5e5dbf88aa1573695a05ba0a,mp-753785,NbOF3,300,-140.05037706,337.99660267204257,8327.0,11.2964,268.212
522,5e5dbf88aa1573695a05ba0b,mp-20301,La2Pd2Pb,300,-56.32870736,256.78883016422776,9523.85,9.52432,458233000.0
523,5e5dbf88aa1573695a05ba0c,mp-709098,H2CS3,300,-444.48447714,1928.369091056726,942.847,3.23626,138.224
524,5e5dbf88aa1573695a05ba0d,mp-505552,Cd2Ru2O7,300,-131.42936019,269.4031921121332,4106.34,4.10609,133160000.0
